id,family_id,product_code,variant_suffix,configuration_type,configuration_name,specifications,bounding_box,page_number,notes,created_at
1704,154,4292-06-06-2,,STANDARD,,"{""Artikelnr."": ""4292-06-06-2"", ""Gänga"": ""11/16\""-16 UN"", ""Typ"": ""ORFS 45° IR"", ""Slang ID"": ""3/8\""""}",,187,,2025-11-12 17:50:31
1705,154,4292-08-06-2,,STANDARD,,"{""Artikelnr."": ""4292-08-06-2"", ""Gänga"": ""13/16\""-16 UN"", ""Typ"": ""ORFS 45° IR"", ""Slang ID"": ""3/8\""""}",,187,,2025-11-12 17:50:31
1706,154,4292-08-08-2,,STANDARD,,"{""Artikelnr."": ""4292-08-08-2"", ""Gänga"": ""13/16\""-16 UN"", ""Typ"": ""ORFS 45° IR"", ""Slang ID"": ""1/2\""""}",,187,,2025-11-12 17:50:31
1707,154,4292-10-08-2,,STANDARD,,"{""Artikelnr."": ""4292-10-08-2"", ""Gänga"": ""1\""-14 UNS"", ""Typ"": ""ORFS 45° IR"", ""Slang ID"": ""1/2\""""}",,187,,2025-11-12 17:50:31
1708,154,4292-10-10-2,,STANDARD,,"{""Artikelnr."": ""4292-10-10-2"", ""Gänga"": ""1\""-14 UNS"", ""Typ"": ""ORFS 45° IR"", ""Slang ID"": ""5/8\""""}",,187,,2025-11-12 17:50:31
1709,154,4292-12-08-2,,STANDARD,,"{""Artikelnr."": ""4292-12-08-2"", ""Gänga"": ""1 3/16\""-12 UN"", ""Typ"": ""ORFS 45° IR"", ""Slang ID"": ""1/2\""""}",,187,,2025-11-12 17:50:31
1710,154,4292-12-10-2,,STANDARD,,"{""Artikelnr."": ""4292-12-10-2"", ""Gänga"": ""1 3/16\""-12 UN"", ""Typ"": ""ORFS 45° IR"", ""Slang ID"": ""5/8\""""}",,187,,2025-11-12 17:50:31
1711,154,4292-12-12-2,,STANDARD,,"{""Artikelnr."": ""4292-12-12-2"", ""Gänga"": ""1 3/16\""-12 UN"", ""Typ"": ""ORFS 45° IR"", ""Slang ID"": ""3/4\""""}",,187,,2025-11-12 17:50:31
1712,154,4292-16-12-2,,STANDARD,,"{""Artikelnr."": ""4292-16-12-2"", ""Gänga"": ""1 7/16\""-12 UN"", ""Typ"": ""ORFS 45° IR"", ""Slang ID"": ""3/4\""""}",,187,,2025-11-12 17:50:31
1713,154,4292-16-16-2,,STANDARD,,"{""Artikelnr."": ""4292-16-16-2"", ""Gänga"": ""1 7/16\""-12 UN"", ""Typ"": ""ORFS 45° IR"", ""Slang ID"": ""1\""""}",,187,,2025-11-12 17:50:31
1714,154,4292-20-20-2,,STANDARD,,"{""Artikelnr."": ""4292-20-20-2"", ""Gänga"": ""1 11/16\""-12 UN"", ""Typ"": ""ORFS 45° IR"", ""Slang ID"": ""1 1/4\""""}",,187,,2025-11-12 17:50:31
1715,154,4292-24-24-2,,STANDARD,,"{""Artikelnr."": ""4292-24-24-2"", ""Gänga"": ""2\""-12 UN"", ""Typ"": ""ORFS 45° IR"", ""Slang ID"": ""1 1/2\""""}",,187,,2025-11-12 17:50:31
1716,155,4295-04-04,,STANDARD,,"{""Artikelnr."": ""4295-04-04"", ""Gänga"": ""9/16\""-18 UNF"", ""Typ"": ""ORFS UF"", ""Slang ID"": ""1/4\""""}",,187,,2025-11-12 17:50:31
1717,155,4295-06-04,,STANDARD,,"{""Artikelnr."": ""4295-06-04"", ""Gänga"": ""11/16\""-16 UN"", ""Typ"": ""ORFS UF"", ""Slang ID"": ""1/4\""""}",,187,,2025-11-12 17:50:31
1718,155,4295-06-05,,STANDARD,,"{""Artikelnr."": ""4295-06-05"", ""Gänga"": ""11/16\""-16 UN"", ""Typ"": ""ORFS UF"", ""Slang ID"": ""5/16\""""}",,187,,2025-11-12 17:50:31
1719,155,4295-06-06,,STANDARD,,"{""Artikelnr."": ""4295-06-06"", ""Gänga"": ""11/16\""-16 UN"", ""Typ"": ""ORFS UF"", ""Slang ID"": ""3/8\""""}",,187,,2025-11-12 17:50:31
1720,155,4295-08-06,,STANDARD,,"{""Artikelnr."": ""4295-08-06"", ""Gänga"": ""13/16\""-16 UN"", ""Typ"": ""ORFS UF"", ""Slang ID"": ""3/8\""""}",,187,,2025-11-12 17:50:31
1721,155,4295-08-08,,STANDARD,,"{""Artikelnr."": ""4295-08-08"", ""Gänga"": ""13/16\""-16 UN"", ""Typ"": ""ORFS UF"", ""Slang ID"": ""1/2\""""}",,187,,2025-11-12 17:50:31
1722,155,4295-10-06,,STANDARD,,"{""Artikelnr."": ""4295-10-06"", ""Gänga"": ""1\""-14 UNS"", ""Typ"": ""ORFS UF"", ""Slang ID"": ""3/8\""""}",,187,,2025-11-12 17:50:31
1723,155,4295-10-08,,STANDARD,,"{""Artikelnr."": ""4295-10-08"", ""Gänga"": ""1\""-14 UNS"", ""Typ"": ""ORFS UF"", ""Slang ID"": ""1/2\""""}",,187,,2025-11-12 17:50:31
1724,155,4295-10-10,,STANDARD,,"{""Artikelnr."": ""4295-10-10"", ""Gänga"": ""1\""-14 UNS"", ""Typ"": ""ORFS UF"", ""Slang ID"": ""5/8\""""}",,187,,2025-11-12 17:50:31
1725,155,4295-12-08,,STANDARD,,"{""Artikelnr."": ""4295-12-08"", ""Gänga"": ""1 3/16\""-12 UN"", ""Typ"": ""ORFS UF"", ""Slang ID"": ""1/2\""""}",,187,,2025-11-12 17:50:31
1726,155,4295-12-10,,STANDARD,,"{""Artikelnr."": ""4295-12-10"", ""Gänga"": ""1 3/16\""-12 UN"", ""Typ"": ""ORFS UF"", ""Slang ID"": ""5/8\""""}",,187,,2025-11-12 17:50:31
1727,155,4295-12-12,,STANDARD,,"{""Artikelnr."": ""4295-12-12"", ""Gänga"": ""1 3/16\""-12 UN"", ""Typ"": ""ORFS UF"", ""Slang ID"": ""3/4\""""}",,187,,2025-11-12 17:50:31
1728,155,4295-16-12,,STANDARD,,"{""Artikelnr."": ""4295-16-12"", ""Gänga"": ""1 7/16\""-12 UN"", ""Typ"": ""ORFS UF"", ""Slang ID"": ""3/4\""""}",,187,,2025-11-12 17:50:31
1729,155,4295-16-16,,STANDARD,,"{""Artikelnr."": ""4295-16-16"", ""Gänga"": ""1 7/16\""-12 UN"", ""Typ"": ""ORFS UF"", ""Slang ID"": ""1\""""}",,187,,2025-11-12 17:50:31
1730,155,4295-20-16,,STANDARD,,"{""Artikelnr."": ""4295-20-16"", ""Gänga"": ""1 11/16\""-1 2 UN"", ""Typ"": ""ORFS UF"", ""Slang ID"": ""1\""""}",,187,,2025-11-12 17:50:31
1731,155,4295-20-20,,STANDARD,,"{""Artikelnr."": ""4295-20-20"", ""Gänga"": ""1 11/16\""-12 UN"", ""Typ"": ""ORFS UF"", ""Slang ID"": ""1 1/4\""""}",,187,,2025-11-12 17:50:31
1732,155,4295-24-24,,STANDARD,,"{""Artikelnr."": ""4295-24-24"", ""Gänga"": ""2\""-12 UN"", ""Typ"": ""ORFS UF"", ""Slang ID"": ""1 1/2\""""}",,187,,2025-11-12 17:50:31
1733,156,4276-04-04,,STANDARD,,"{""Artikelnr."": ""4276-04-04"", ""Huvud"": ""1/4\"""", ""Typ"": ""Sticko"", ""Slang ID"": ""1/4\""""}",,187,,2025-11-12 17:50:31
1734,156,4276-06-06,,STANDARD,,"{""Artikelnr."": ""4276-06-06"", ""Huvud"": ""3/8\"""", ""Typ"": ""Sticko"", ""Slang ID"": ""3/8\""""}",,187,,2025-11-12 17:50:31
1735,156,4276-08-08,,STANDARD,,"{""Artikelnr."": ""4276-08-08"", ""Huvud"": ""1/2\"""", ""Typ"": ""Sticko"", ""Slang ID"": ""1/2\""""}",,187,,2025-11-12 17:50:31
1736,156,4276-12-12,,STANDARD,,"{""Artikelnr."": ""4276-12-12"", ""Huvud"": ""3/4\"""", ""Typ"": ""Sticko"", ""Slang ID"": ""3/4\""""}",,187,,2025-11-12 17:50:31
1737,156,4276-16-16,,STANDARD,,"{""Artikelnr."": ""4276-16-16"", ""Huvud"": ""1\"""", ""Typ"": ""Sticko"", ""Slang ID"": ""1\""""}",,187,,2025-11-12 17:50:31
1738,156,4276-20-20,,STANDARD,,"{""Artikelnr."": ""4276-20-20"", ""Huvud"": ""1 1/4\"""", ""Typ"": ""Sticko"", ""Slang ID"": ""1 1/4""}",,187,,2025-11-12 17:50:31
1739,157,4277-03-03,,STANDARD,,"{""Artikelnr."": ""4277-03-03"", ""Huvud"": ""3/16\"""", ""Typ"": ""Slangskarv"", ""Slang ID"": ""3/16\""""}",,187,,2025-11-12 17:50:31
1740,157,4277-04-04,,STANDARD,,"{""Artikelnr."": ""4277-04-04"", ""Huvud"": ""1/4\"""", ""Typ"": ""Slangskarv"", ""Slang ID"": ""1/4\""""}",,187,,2025-11-12 17:50:31
1741,157,4277-05-05,,STANDARD,,"{""Artikelnr."": ""4277-05-05"", ""Huvud"": ""5/16\"""", ""Typ"": ""Slangskarv"", ""Slang ID"": ""5/16\""""}",,187,,2025-11-12 17:50:31
1742,157,4277-06-06,,STANDARD,,"{""Artikelnr."": ""4277-06-06"", ""Huvud"": ""3/8\"""", ""Typ"": ""Slangskarv"", ""Slang ID"": ""3/8\""""}",,187,,2025-11-12 17:50:31
1743,157,4277-08-08,,STANDARD,,"{""Artikelnr."": ""4277-08-08"", ""Huvud"": ""1/2\"""", ""Typ"": ""Slangskarv"", ""Slang ID"": ""1/2\""""}",,187,,2025-11-12 17:50:31
1744,157,4277-10-10,,STANDARD,,"{""Artikelnr."": ""4277-10-10"", ""Huvud"": ""5/8\"""", ""Typ"": ""Slangskarv"", ""Slang ID"": ""5/8\""""}",,187,,2025-11-12 17:50:31
1745,157,4277-12-12,,STANDARD,,"{""Artikelnr."": ""4277-12-12"", ""Huvud"": ""3/4\"""", ""Typ"": ""Slangskarv"", ""Slang ID"": ""3/4\""""}",,187,,2025-11-12 17:50:31
1746,157,4277-16-16,,STANDARD,,"{""Artikelnr."": ""4277-16-16"", ""Huvud"": ""1\"""", ""Typ"": ""Slangskarv"", ""Slang ID"": ""1\""""}",,187,,2025-11-12 17:50:31
1747,157,4277-20-20,,STANDARD,,"{""Artikelnr."": ""4277-20-20"", ""Huvud"": ""1 1/4\"""", ""Typ"": ""Slangskarv"", ""Slang ID"": ""1 1/4\""""}",,187,,2025-11-12 17:50:31
1748,157,4277-24-24,,STANDARD,,"{""Artikelnr."": ""4277-24-24"", ""Huvud"": ""1 1/2\"""", ""Typ"": ""Slangskarv"", ""Slang ID"": ""1 1/2\""""}",,187,,2025-11-12 17:50:31
1749,157,4277-32-32,,STANDARD,,"{""Artikelnr."": ""4277-32-32"", ""Huvud"": ""2\"""", ""Typ"": ""Slangskarv"", ""Slang ID"": ""2\""""}",,187,,2025-11-12 17:50:31
1750,158,4284-14-04,,STANDARD,,"{""Artikelnr."": ""4284-14-04"", ""Gänga"": ""M 14 x 1.5"", ""Typ"": ""M JI"", ""Slang ID"": ""1/4\""""}",,188,,2025-11-12 17:51:05
1751,158,4284-14-06,,STANDARD,,"{""Artikelnr."": ""4284-14-06"", ""Gänga"": ""M 14 x 1.5"", ""Typ"": ""M JI"", ""Slang ID"": ""3/8\""""}",,188,,2025-11-12 17:51:05
1752,158,4284-16-05,,STANDARD,,"{""Artikelnr."": ""4284-16-05"", ""Gänga"": ""M 16 x 1.5"", ""Typ"": ""M JI"", ""Slang ID"": ""5/16\""""}",,188,,2025-11-12 17:51:05
1753,158,4284-16-06,,STANDARD,,"{""Artikelnr."": ""4284-16-06"", ""Gänga"": ""M 16 x 1.5"", ""Typ"": ""M JI"", ""Slang ID"": ""3/8\""""}",,188,,2025-11-12 17:51:05
1754,158,4284-18-06,,STANDARD,,"{""Artikelnr."": ""4284-18-06"", ""Gänga"": ""M 18 x 1.5"", ""Typ"": ""M JI"", ""Slang ID"": ""3/8\""""}",,188,,2025-11-12 17:51:05
1755,158,4284-22-08,,STANDARD,,"{""Artikelnr."": ""4284-22-08"", ""Gänga"": ""M 22 x 1.5"", ""Typ"": ""M JI"", ""Slang ID"": ""1/2\""""}",,188,,2025-11-12 17:51:05
1756,158,4284-24-08,,STANDARD,,"{""Artikelnr."": ""4284-24-08"", ""Gänga"": ""M 24 x 1.5"", ""Typ"": ""M JI"", ""Slang ID"": ""1/2\""""}",,188,,2025-11-12 17:51:05
1757,158,4284-24-10,,STANDARD,,"{""Artikelnr."": ""4284-24-10"", ""Gänga"": ""M 24 x 1.5"", ""Typ"": ""M JI"", ""Slang ID"": ""5/8\""""}",,188,,2025-11-12 17:51:05
1758,158,4284-30-12,,STANDARD,,"{""Artikelnr."": ""4284-30-12"", ""Gänga"": ""M 30 x 1.5"", ""Typ"": ""M JI"", ""Slang ID"": ""3/4\""""}",,188,,2025-11-12 17:51:05
1759,158,4284-33-16,,STANDARD,,"{""Artikelnr."": ""4284-33-16"", ""Gänga"": ""M 33 x 1.5"", ""Typ"": ""M JI"", ""Slang ID"": ""1\""""}",,188,,2025-11-12 17:51:05
1760,158,4284-36-20,,STANDARD,,"{""Artikelnr."": ""4284-36-20"", ""Gänga"": ""M 36 x 1.5"", ""Typ"": ""M JI"", ""Slang ID"": ""1 1/4\""""}",,188,,2025-11-12 17:51:05
1761,158,4284-42-24,,STANDARD,,"{""Artikelnr."": ""4284-42-24"", ""Gänga"": ""M 42 x 1.5"", ""Typ"": ""M JI"", ""Slang ID"": ""1 1/2\""""}",,188,,2025-11-12 17:51:05
1762,159,4287-04-04,,STANDARD,,"{""Artikelnr."": ""4287-04-04"", ""Gänga"": ""G 1/4\"""", ""Typ"": ""G JI"", ""Slang ID"": ""1/4\""""}",,188,,2025-11-12 17:51:05
1763,159,4287-06-06,,STANDARD,,"{""Artikelnr."": ""4287-06-06"", ""Gänga"": ""G 3/8\"""", ""Typ"": ""G JI"", ""Slang ID"": ""3/8\""""}",,188,,2025-11-12 17:51:05
1764,159,4287-08-08,,STANDARD,,"{""Artikelnr."": ""4287-08-08"", ""Gänga"": ""G 1/2\"""", ""Typ"": ""G JI"", ""Slang ID"": ""1/2\""""}",,188,,2025-11-12 17:51:05
1765,159,4287-12-12,,STANDARD,,"{""Artikelnr."": ""4287-12-12"", ""Gänga"": ""G 3/4\"""", ""Typ"": ""G JI"", ""Slang ID"": ""3/4\""""}",,188,,2025-11-12 17:51:05
1766,159,4287-16-16,,STANDARD,,"{""Artikelnr."": ""4287-16-16"", ""Gänga"": ""G 1\"""", ""Typ"": ""G JI"", ""Slang ID"": ""1\""""}",,188,,2025-11-12 17:51:05
1767,159,4287-20-20,,STANDARD,,"{""Artikelnr."": ""4287-20-20"", ""Gänga"": ""G 1 1/4\"""", ""Typ"": ""G JI"", ""Slang ID"": ""1 1/4\""""}",,188,,2025-11-12 17:51:05
1768,159,4287-24-24,,STANDARD,,"{""Artikelnr."": ""4287-24-24"", ""Gänga"": ""G 1 1/2\"""", ""Typ"": ""G JI"", ""Slang ID"": ""1 1/2\""""}",,188,,2025-11-12 17:51:05
1769,160,4231-30-10,,STANDARD,,"{""Artikelnr."": ""4231-30-10"", ""Gänga"": ""M 30 x 1.5"", ""Rör"": ""22 mm"", ""Typ"": ""Kobelco"", ""Slang ID"": ""5/8\""""}",,188,,2025-11-12 17:51:05
1770,160,4231-36-12,,STANDARD,,"{""Artikelnr."": ""4231-36-12"", ""Gänga"": ""M 36 x 1.5"", ""Rör"": ""28 mm"", ""Typ"": ""Kobelco"", ""Slang ID"": ""3/4\""""}",,188,,2025-11-12 17:51:05
1771,160,4231-36-16,,STANDARD,,"{""Artikelnr."": ""4231-36-16"", ""Gänga"": ""M 36 x 1.5"", ""Rör"": ""28 mm"", ""Typ"": ""Kobelco"", ""Slang ID"": ""1\""""}",,188,,2025-11-12 17:51:05
1772,160,4231-45-16,,STANDARD,,"{""Artikelnr."": ""4231-45-16"", ""Gänga"": ""M 45 x 1.5"", ""Rör"": ""35 mm"", ""Typ"": ""Kobelco"", ""Slang ID"": ""1\""""}",,188,,2025-11-12 17:51:05
1773,161,4233-06-03-2,,STANDARD,,"{""Artikelnr."": ""4233-06-03-2"", ""Gänga"": ""M 12 x 1.5"", ""Rör"": ""6 mm"", ""Typ"": ""DKL"", ""Slang ID"": ""3/16\""""}",,188,,2025-11-12 17:51:05
1774,161,4233-06-04-2,,STANDARD,,"{""Artikelnr."": ""4233-06-04-2"", ""Gänga"": ""M 12 x 1.5"", ""Rör"": ""6 mm"", ""Typ"": ""DKL"", ""Slang ID"": ""1/4\""""}",,188,,2025-11-12 17:51:05
1775,161,4233-08-04-2,,STANDARD,,"{""Artikelnr."": ""4233-08-04-2"", ""Gänga"": ""M 14 x 1.5"", ""Rör"": ""8 mm"", ""Typ"": ""DKL"", ""Slang ID"": ""1/4\""""}",,188,,2025-11-12 17:51:05
1776,161,4233-10-04-2,,STANDARD,,"{""Artikelnr."": ""4233-10-04-2"", ""Gänga"": ""M 16 x 1.5"", ""Rör"": ""10 mm"", ""Typ"": ""DKL"", ""Slang ID"": ""1/4\""""}",,188,,2025-11-12 17:51:05
1777,161,4233-10-05-2,,STANDARD,,"{""Artikelnr."": ""4233-10-05-2"", ""Gänga"": ""M 16 x 1.5"", ""Rör"": ""10 mm"", ""Typ"": ""DKL"", ""Slang ID"": ""5/16\""""}",,188,,2025-11-12 17:51:05
1778,161,4233-10-06-2,,STANDARD,,"{""Artikelnr."": ""4233-10-06-2"", ""Gänga"": ""M 16 x 1.5"", ""Rör"": ""10 mm"", ""Typ"": ""DKL"", ""Slang ID"": ""3/8\""""}",,188,,2025-11-12 17:51:05
1779,161,4233-12-05-2,,STANDARD,,"{""Artikelnr."": ""4233-12-05-2"", ""Gänga"": ""M 18 x 1.5"", ""Rör"": ""12 mm"", ""Typ"": ""DKL"", ""Slang ID"": ""5/16\""""}",,188,,2025-11-12 17:51:05
1780,161,4233-12-06-2,,STANDARD,,"{""Artikelnr."": ""4233-12-06-2"", ""Gänga"": ""M 18 x 1.5"", ""Rör"": ""12 mm"", ""Typ"": ""DKL"", ""Slang ID"": ""3/8\""""}",,188,,2025-11-12 17:51:05
1781,161,4233-15-06-2,,STANDARD,,"{""Artikelnr."": ""4233-15-06-2"", ""Gänga"": ""M 22 x 1.5"", ""Rör"": ""15 mm"", ""Typ"": ""DKL"", ""Slang ID"": ""3/8\""""}",,188,,2025-11-12 17:51:05
1782,161,4233-15-08-2,,STANDARD,,"{""Artikelnr."": ""4233-15-08-2"", ""Gänga"": ""M 22 x 1.5"", ""Rör"": ""15 mm"", ""Typ"": ""DKL"", ""Slang ID"": ""1/2\""""}",,188,,2025-11-12 17:51:05
1783,161,4233-18-10-2,,STANDARD,,"{""Artikelnr."": ""4233-18-10-2"", ""Gänga"": ""M 26 x 1.5"", ""Rör"": ""18 mm"", ""Typ"": ""DKL"", ""Slang ID"": ""5/8\""""}",,188,,2025-11-12 17:51:05
1784,162,4234-08-04-2,,STANDARD,,"{""Artikelnr."": ""4234-08-04-2"", ""Gänga"": ""M 14 x 1.5"", ""Rör"": ""8 mm"", ""Typ"": ""DKL 90°"", ""Slang ID"": ""1/4\""""}",,188,,2025-11-12 17:51:05
1785,162,4234-10-04-2,,STANDARD,,"{""Artikelnr."": ""4234-10-04-2"", ""Gänga"": ""M 16 x 1.5"", ""Rör"": ""10 mm"", ""Typ"": ""DKL 90°"", ""Slang ID"": ""1/4\""""}",,188,,2025-11-12 17:51:05
1786,162,4234-10-05-2,,STANDARD,,"{""Artikelnr."": ""4234-10-05-2"", ""Gänga"": ""M 16 x 1.5"", ""Rör"": ""10 mm"", ""Typ"": ""DKL 90°"", ""Slang ID"": ""5/16\""""}",,188,,2025-11-12 17:51:05
1787,162,4234-12-06-2,,STANDARD,,"{""Artikelnr."": ""4234-12-06-2"", ""Gänga"": ""M 18 x 1.5"", ""Rör"": ""12 mm"", ""Typ"": ""DKL 90°"", ""Slang ID"": ""3/8\""""}",,188,,2025-11-12 17:51:05
1788,162,4234-15-06-2,,STANDARD,,"{""Artikelnr."": ""4234-15-06-2"", ""Gänga"": ""M 22 x 1.5"", ""Rör"": ""15 mm"", ""Typ"": ""DKL 90°"", ""Slang ID"": ""3/8\""""}",,188,,2025-11-12 17:51:05
1789,162,4234-15-08-2,,STANDARD,,"{""Artikelnr."": ""4234-15-08-2"", ""Gänga"": ""M 22 x 1.5"", ""Rör"": ""15 mm"", ""Typ"": ""DKL 90°"", ""Slang ID"": ""1/2\""""}",,188,,2025-11-12 17:51:05
1790,162,4234-18-10-2,,STANDARD,,"{""Artikelnr."": ""4234-18-10-2"", ""Gänga"": ""M 26 x 1.5"", ""Rör"": ""18 mm"", ""Typ"": ""DKL 90°"", ""Slang ID"": ""5/8\""""}",,188,,2025-11-12 17:51:05
1791,163,4235-08-04-2,,STANDARD,,"{""Artikelnr."": ""4235-08-04-2"", ""Gänga"": ""M 14 x 1.5"", ""Rör"": ""8 mm"", ""Typ"": ""DKL 45°"", ""Slang ID"": ""1/4\""""}",,188,,2025-11-12 17:51:05
1792,163,4235-10-04-2,,STANDARD,,"{""Artikelnr."": ""4235-10-04-2"", ""Gänga"": ""M 16 x 1.5"", ""Rör"": ""10 mm"", ""Typ"": ""DKL 45°"", ""Slang ID"": ""1/4\""""}",,188,,2025-11-12 17:51:05
1793,163,4235-10-05-2,,STANDARD,,"{""Artikelnr."": ""4235-10-05-2"", ""Gänga"": ""M 16 x 1.5"", ""Rör"": ""10 mm"", ""Typ"": ""DKL 45°"", ""Slang ID"": ""5/16\""""}",,188,,2025-11-12 17:51:05
1794,163,4235-12-06-2,,STANDARD,,"{""Artikelnr."": ""4235-12-06-2"", ""Gänga"": ""M 18 x 1.5"", ""Rör"": ""12 mm"", ""Typ"": ""DKL 45°"", ""Slang ID"": ""3/8\""""}",,188,,2025-11-12 17:51:05
1795,163,4235-15-08-2,,STANDARD,,"{""Artikelnr."": ""4235-15-08-2"", ""Gänga"": ""M 22 x 1.5"", ""Rör"": ""15 mm"", ""Typ"": ""DKL 45°"", ""Slang ID"": ""1/2\""""}",,188,,2025-11-12 17:51:05
1796,164,4221-20-06,,STANDARD,,"{""Artikelnr."": ""4221-20-06"", ""Gänga"": ""M 20 x 1.5"", ""Rör"": ""13.25 mm"", ""Typ"": ""UF"", ""Slang ID"": ""3/8\""""}",,188,,2025-11-12 17:51:05
1797,164,4221-24-08,,STANDARD,,"{""Artikelnr."": ""4221-24-08"", ""Gänga"": ""M 24 x 1,5"", ""Rör"": ""16,75 mm"", ""Typ"": ""UF"", ""Slang ID"": ""1/2\""""}",,188,,2025-11-12 17:51:05
1798,164,4221-30-10,,STANDARD,,"{""Artikelnr."": ""4221-30-10"", ""Gänga"": ""M 30 x 1.5"", ""Rör"": ""21.25 mm"", ""Typ"": ""UF"", ""Slang ID"": ""5/8\""""}",,188,,2025-11-12 17:51:05
1799,164,4221-30-12,,STANDARD,,"{""Artikelnr."": ""4221-30-12"", ""Gänga"": ""M 30 x 1.5"", ""Rör"": ""21.25 mm"", ""Typ"": ""UF"", ""Slang ID"": ""3/4\""""}",,188,,2025-11-12 17:51:05
1800,164,4221-36-12,,STANDARD,,"{""Artikelnr."": ""4221-36-12"", ""Gänga"": ""M 36 x 1.5"", ""Rör"": ""26,75 mm"", ""Typ"": ""UF"", ""Slang ID"": ""3/4\""""}",,188,,2025-11-12 17:51:05
1801,164,4221-45-16,,STANDARD,,"{""Artikelnr."": ""4221-45-16"", ""Gänga"": ""M 45 x 1.5"", ""Rör"": ""33.70 mm"", ""Typ"": ""UF"", ""Slang ID"": ""1\""""}",,188,,2025-11-12 17:51:05
1802,165,4224-20-06-2,,STANDARD,,"{""Artikelnr."": ""4224-20-06-2"", ""Gänga"": ""M 20 x 1.5"", ""Rör"": ""13.25 mm"", ""Typ"": ""IR"", ""Slang ID"": ""3/8\""""}",,189,,2025-11-12 17:51:32
1803,165,4224-24-08-2,,STANDARD,,"{""Artikelnr."": ""4224-24-08-2"", ""Gänga"": ""M 24 x 1.5"", ""Rör"": ""16.75 mm"", ""Typ"": ""IR"", ""Slang ID"": ""1/2\""""}",,189,,2025-11-12 17:51:32
1804,165,4224-30-12-2,,STANDARD,,"{""Artikelnr."": ""4224-30-12-2"", ""Gänga"": ""M 30 x 1.5"", ""Rör"": ""21.25 mm"", ""Typ"": ""IR"", ""Slang ID"": ""3/4\""""}",,189,,2025-11-12 17:51:32
1805,165,4224-36-12-2,,STANDARD,,"{""Artikelnr."": ""4224-36-12-2"", ""Gänga"": ""M 36 x 1.5"", ""Rör"": ""26,75 mm"", ""Typ"": ""IR"", ""Slang ID"": ""3/4\""""}",,189,,2025-11-12 17:51:32
1806,165,4224-45-16-2,,STANDARD,,"{""Artikelnr."": ""4224-45-16-2"", ""Gänga"": ""M 45 x 1.5"", ""Rör"": ""33.70 mm"", ""Typ"": ""IR"", ""Slang ID"": ""1\""""}",,189,,2025-11-12 17:51:32
1807,166,4298-14-04,,STANDARD,,"{""Artikelnr."": ""4298-14-04"", ""Gänga"": ""M 14 x 1,5"", ""Typ"": ""PL IR"", ""Slang ID"": ""1/4\""""}",,189,,2025-11-12 17:51:32
1808,166,4298-16-06,,STANDARD,,"{""Artikelnr."": ""4298-16-06"", ""Gänga"": ""M 16 x 1,5"", ""Typ"": ""PL IR"", ""Slang ID"": ""3/8\""""}",,189,,2025-11-12 17:51:32
1809,166,4298-18-06,,STANDARD,,"{""Artikelnr."": ""4298-18-06"", ""Gänga"": ""M 18 x 1,5"", ""Typ"": ""PL IR"", ""Slang ID"": ""3/8\""""}",,189,,2025-11-12 17:51:32
1810,166,4298-22-06,,STANDARD,,"{""Artikelnr."": ""4298-22-06"", ""Gänga"": ""M 22 x 1,5"", ""Typ"": ""PL IR"", ""Slang ID"": ""3/8\""""}",,189,,2025-11-12 17:51:32
1811,166,4298-22-08,,STANDARD,,"{""Artikelnr."": ""4298-22-08"", ""Gänga"": ""M 22 x 1,5"", ""Typ"": ""PL IR"", ""Slang ID"": ""1/2\""""}",,189,,2025-11-12 17:51:32
1812,167,4373-14-04,,STANDARD,,"{""Artikelnr."": ""4373-14-04"", ""Gänga"": ""M 22 x 1.5"", ""Typ"": ""DKSO IR"", ""Slang ID"": ""1/4\""""}",,189,,2025-11-12 17:51:32
1813,167,4373-14-05,,STANDARD,,"{""Artikelnr."": ""4373-14-05"", ""Gänga"": ""M 22 x 1.5"", ""Typ"": ""DKSO IR"", ""Slang ID"": ""5/16\""""}",,189,,2025-11-12 17:51:32
1814,167,4373-14-06,,STANDARD,,"{""Artikelnr."": ""4373-14-06"", ""Gänga"": ""M 22 x 1.5"", ""Typ"": ""DKSO IR"", ""Slang ID"": ""3/8\""""}",,189,,2025-11-12 17:51:32
1815,168,4374-00-04,,STANDARD,,"{""Artikelnr."": ""4374-00-04"", ""Typ"": ""Handtagsnippel"", ""Slang ID"": ""1/4\""""}",,189,,2025-11-12 17:51:32
1816,168,4374-00-05,,STANDARD,,"{""Artikelnr."": ""4374-00-05"", ""Typ"": ""Handtagsnippel"", ""Slang ID"": ""5/16\""""}",,189,,2025-11-12 17:51:32
1817,168,SE5999-01-36,,STANDARD,,"{""Artikelnr."": ""SE5999-01-36"", ""Typ"": ""Bricka M10""}",,189,,2025-11-12 17:51:32
1818,169,4374-11-04S,,STANDARD,,"{""Artikelnr."": ""4374-11-04S"", ""A"": ""11 mm"", ""B"": ""6 mm"", ""C"": ""12 mm"", ""Slang ID"": ""1/4\""""}",,189,,2025-11-12 17:51:32
1819,169,4374-11-05S,,STANDARD,,"{""Artikelnr."": ""4374-11-05S"", ""A"": ""11 mm"", ""B"": ""6 mm"", ""C"": ""12 mm"", ""Slang ID"": ""5/16\""""}",,189,,2025-11-12 17:51:32
